id,target
nxpucs5798,0
nxpucs5799,0
nxpucs5800,3
nxpucs5801,4
nxpucs5802,0
nxpucs5803,4
nxpucs5804,0
nxpucs5805,0
nxpucs5806,0
nxpucs5807,0
nxpucs5808,0
nxpucs5809,4
nxpucs5810,3
nxpucs5811,3
nxpucs5812,2
nxpucs5813,1
nxpucs5814,1
nxpucs5815,4
nxpucs5816,2
nxpucs5817,0
nxpucs5818,4
nxpucs5819,2
nxpucs5820,3
nxpucs5821,0
nxpucs5822,4
nxpucs5823,2
nxpucs5824,1
nxpucs5825,4
nxpucs5826,2
nxpucs5827,2
nxpucs5828,3
nxpucs5829,0
nxpucs5830,3
nxpucs5831,3
nxpucs5832,1
nxpucs5833,3
nxpucs5834,0
nxpucs5835,4
nxpucs5836,1
nxpucs5837,1
nxpucs5838,0
nxpucs5839,0
nxpucs5840,1
nxpucs5841,4
nxpucs5842,2
nxpucs5843,0
nxpucs5844,1
nxpucs5845,0
nxpucs5846,2
nxpucs5847,1
nxpucs5848,1
nxpucs5849,0
nxpucs5850,1
nxpucs5851,4
nxpucs5852,4
nxpucs5853,2
nxpucs5854,0
nxpucs5855,0
nxpucs5856,1
nxpucs5857,0
nxpucs5858,3
nxpucs5859,0
nxpucs5860,4
nxpucs5861,1
nxpucs5862,2
nxpucs5863,4
nxpucs5864,1
nxpucs5865,0
nxpucs5866,0
nxpucs5867,3
nxpucs5868,3
nxpucs5869,4
nxpucs5870,2
nxpucs5871,3
nxpucs5872,0
nxpucs5873,4
nxpucs5874,4
nxpucs5875,1
nxpucs5876,2
nxpucs5877,0
nxpucs5878,2
nxpucs5879,2
nxpucs5880,4
nxpucs5881,0
nxpucs5882,3
nxpucs5883,0
nxpucs5884,1
nxpucs5885,2
nxpucs5886,0
nxpucs5887,3
nxpucs5888,1
nxpucs5889,4
nxpucs5890,2
nxpucs5891,4
nxpucs5892,2
nxpucs5893,4
nxpucs5894,1
nxpucs5895,4
nxpucs5896,1
nxpucs5897,0
nxpucs5898,4
nxpucs5899,3
nxpucs5900,3
nxpucs5901,4
nxpucs5902,1
nxpucs5903,0
nxpucs5904,4
nxpucs5905,0
nxpucs5906,0
nxpucs5907,1
nxpucs5908,0
nxpucs5909,2
nxpucs5910,0
nxpucs5911,2
nxpucs5912,0
nxpucs5913,2
nxpucs5914,3
nxpucs5915,0
nxpucs5916,2
nxpucs5917,0
nxpucs5918,0
nxpucs5919,1
nxpucs5920,0
nxpucs5921,2
nxpucs5922,1
nxpucs5923,4
nxpucs5924,0
nxpucs5925,4
nxpucs5926,1
nxpucs5927,3
nxpucs5928,0
nxpucs5929,0
nxpucs5930,0
nxpucs5931,3
nxpucs5932,2
nxpucs5933,0
nxpucs5934,0
nxpucs5935,0
nxpucs5936,0
nxpucs5937,1
nxpucs5938,3
nxpucs5939,0
nxpucs5940,0
nxpucs5941,0
nxpucs5942,0
nxpucs5943,0
nxpucs5944,2
nxpucs5945,1
nxpucs5946,3
nxpucs5947,0
nxpucs5948,3
nxpucs5949,0
nxpucs5950,2
nxpucs5951,1
nxpucs5952,0
nxpucs5953,2
nxpucs5954,1
nxpucs5955,3
nxpucs5956,3
nxpucs5957,2
nxpucs5958,2
nxpucs5959,4
nxpucs5960,2
nxpucs5961,2
nxpucs5962,4
nxpucs5963,0
nxpucs5964,2
nxpucs5965,4
nxpucs5966,3
nxpucs5967,1
nxpucs5968,2
nxpucs5969,2
nxpucs5970,0
nxpucs5971,2
nxpucs5972,2
nxpucs5973,3
nxpucs5974,2
nxpucs5975,2
nxpucs5976,0
nxpucs5977,4
nxpucs5978,1
nxpucs5979,1
nxpucs5980,3
nxpucs5981,3
nxpucs5982,2
nxpucs5983,3
nxpucs5984,4
nxpucs5985,2
nxpucs5986,0
nxpucs5987,0
nxpucs5988,4
nxpucs5989,2
nxpucs5990,4
nxpucs5991,0
nxpucs5992,0
nxpucs5993,0
nxpucs5994,1
nxpucs5995,0
nxpucs5996,3
nxpucs5997,0
nxpucs5998,1
nxpucs5999,0
