id,target
nxpucs5798,0
nxpucs5799,1
nxpucs5800,0
nxpucs5801,1
nxpucs5802,0
nxpucs5803,1
nxpucs5804,1
nxpucs5805,0
nxpucs5806,1
nxpucs5807,1
nxpucs5808,1
nxpucs5809,1
nxpucs5810,1
nxpucs5811,1
nxpucs5812,1
nxpucs5813,0
nxpucs5814,0
nxpucs5815,1
nxpucs5816,1
nxpucs5817,1
nxpucs5818,1
nxpucs5819,1
nxpucs5820,1
nxpucs5821,0
nxpucs5822,1
nxpucs5823,1
nxpucs5824,1
nxpucs5825,1
nxpucs5826,1
nxpucs5827,0
nxpucs5828,0
nxpucs5829,1
nxpucs5830,1
nxpucs5831,1
nxpucs5832,1
nxpucs5833,1
nxpucs5834,1
nxpucs5835,1
nxpucs5836,1
nxpucs5837,1
nxpucs5838,1
nxpucs5839,0
nxpucs5840,1
nxpucs5841,1
nxpucs5842,1
nxpucs5843,1
nxpucs5844,1
nxpucs5845,1
nxpucs5846,1
nxpucs5847,1
nxpucs5848,1
nxpucs5849,1
nxpucs5850,0
nxpucs5851,0
nxpucs5852,0
nxpucs5853,1
nxpucs5854,1
nxpucs5855,1
nxpucs5856,1
nxpucs5857,0
nxpucs5858,1
nxpucs5859,1
nxpucs5860,1
nxpucs5861,1
nxpucs5862,0
nxpucs5863,1
nxpucs5864,1
nxpucs5865,1
nxpucs5866,1
nxpucs5867,1
nxpucs5868,1
nxpucs5869,1
nxpucs5870,0
nxpucs5871,0
nxpucs5872,0
nxpucs5873,1
nxpucs5874,1
nxpucs5875,1
nxpucs5876,0
nxpucs5877,0
nxpucs5878,1
nxpucs5879,1
nxpucs5880,0
nxpucs5881,1
nxpucs5882,1
nxpucs5883,0
nxpucs5884,1
nxpucs5885,1
nxpucs5886,1
nxpucs5887,1
nxpucs5888,1
nxpucs5889,1
nxpucs5890,1
nxpucs5891,1
nxpucs5892,1
nxpucs5893,1
nxpucs5894,1
nxpucs5895,1
nxpucs5896,0
nxpucs5897,1
nxpucs5898,1
nxpucs5899,0
nxpucs5900,1
nxpucs5901,1
nxpucs5902,0
nxpucs5903,1
nxpucs5904,1
nxpucs5905,1
nxpucs5906,1
nxpucs5907,1
nxpucs5908,0
nxpucs5909,0
nxpucs5910,1
nxpucs5911,1
nxpucs5912,1
nxpucs5913,1
nxpucs5914,1
nxpucs5915,0
nxpucs5916,1
nxpucs5917,0
nxpucs5918,1
nxpucs5919,1
nxpucs5920,0
nxpucs5921,0
nxpucs5922,0
nxpucs5923,0
nxpucs5924,1
nxpucs5925,1
nxpucs5926,1
nxpucs5927,1
nxpucs5928,0
nxpucs5929,1
nxpucs5930,1
nxpucs5931,1
nxpucs5932,1
nxpucs5933,0
nxpucs5934,1
nxpucs5935,1
nxpucs5936,1
nxpucs5937,1
nxpucs5938,1
nxpucs5939,1
nxpucs5940,1
nxpucs5941,1
nxpucs5942,1
nxpucs5943,0
nxpucs5944,0
nxpucs5945,0
nxpucs5946,1
nxpucs5947,0
nxpucs5948,1
nxpucs5949,1
nxpucs5950,1
nxpucs5951,1
nxpucs5952,1
nxpucs5953,1
nxpucs5954,1
nxpucs5955,1
nxpucs5956,1
nxpucs5957,0
nxpucs5958,0
nxpucs5959,0
nxpucs5960,0
nxpucs5961,1
nxpucs5962,0
nxpucs5963,1
nxpucs5964,1
nxpucs5965,1
nxpucs5966,0
nxpucs5967,0
nxpucs5968,1
nxpucs5969,0
nxpucs5970,1
nxpucs5971,1
nxpucs5972,1
nxpucs5973,0
nxpucs5974,0
nxpucs5975,1
nxpucs5976,1
nxpucs5977,1
nxpucs5978,1
nxpucs5979,1
nxpucs5980,1
nxpucs5981,1
nxpucs5982,1
nxpucs5983,1
nxpucs5984,1
nxpucs5985,0
nxpucs5986,1
nxpucs5987,1
nxpucs5988,1
nxpucs5989,1
nxpucs5990,1
nxpucs5991,1
nxpucs5992,1
nxpucs5993,0
nxpucs5994,1
nxpucs5995,1
nxpucs5996,1
nxpucs5997,1
nxpucs5998,1
nxpucs5999,1
